Campaign_ID,Campaign_Name,Marketing_Channel,Start_Date,End_Date,Impressions,Clicks,Conversions,Total_Spend,Revenue_Generated,Location,Age_Group,Gender
CMP189,Comfort & Chic Challenge,Influencer Marketing,2022-11-10,2024-04-01,52548.7,51124.1,34304.3,6956.74,15292.452,Timișoara,55+,Male
CMP190,Furniture Refresh Revolution,Influencer Marketing,2022-10-25,2024-03-15,27376.8,23944.5,2395.3,1048.951,2298.808,Brașov,55+,Female
CMP191,Style Your Home Story,Paid Ads,2023-03-16,2024-08-21,51146.2,36701.3,9955.2,5165.535,12070.952,Brașov,35-44,Male
CMP192,Furniture Refresh Revolution,Paid Ads,2022-10-20,2024-03-23,64523.5,41575.2,15493.8,7911.545,19465.357,Iași,45-54,Male
CMP193,Design Your Dream Space,Paid Ads,2022-12-06,2024-05-09,68612,51972.4,805.8,7695.407,26139.982,Timișoara,18-24,Male
CMP194,Comfort & Chic Challenge,Social Media,2023-02-09,2024-07-21,19210,7247.1,4474.4,383.639,516.222,Iași,25-34,Male
CMP195,Timeless Trends Transformation,Influencer Marketing,2022-08-27,2024-02-01,58920.3,43421.4,27274.8,5200.198,9306.531,Iași,45-54,Female
CMP196,Furniture Refresh Revolution,Influencer Marketing,2023-05-03,2024-10-02,10285,2483.7,562.7,389.844,987.36,Cluj-Napoca,35-44,Male
CMP197,Furniture Refresh Revolution,Email,2023-05-14,2024-10-12,45021.1,40398.8,17266.9,6279.426,17204.408,Iași,25-34,Female
CMP198,Sustainable Living Showcase,Email,2022-11-26,2024-04-20,78939.5,64205.6,18832.6,3181.244,4052.494,Timișoara,35-44,Female
CMP199,Design Your Dream Space,Email,2023-02-19,2024-07-08,32917.1,27176.2,8307.9,7488.568,16327.684,Iași,35-44,Male
CMP200,Sustainable Living Showcase,Paid Ads,2023-04-23,2024-09-10,3655,1404.2,30.6,794.937,1712.087,Cluj-Napoca,18-24,Male
CMP201,Design Your Dream Space,Social Media,2023-03-07,2024-08-09,43339.8,37976.3,6463.4,7226.921,9454.89,Brașov,18-24,Female
CMP202,Sustainable Living Showcase,Social Media,2023-04-11,2024-09-07,75029.5,47926.4,38498.2,4416.362,17144.449,Cluj-Napoca,45-54,Female
CMP203,Furniture Refresh Revolution,Paid Ads,2023-05-30,2024-10-25,84301.3,8467.7,3444.2,3234.301,7844.055,Bucharest,55+,Male
CMP204,Comfort & Chic Challenge,Influencer Marketing,2023-05-19,2024-10-19,50779,14195,12948.9,534.225,1877.038,Iași,25-34,Male
CMP205,Furniture Refresh Revolution,Influencer Marketing,2023-04-13,2024-09-12,64958.7,58721.4,32461.5,799.34,1504.075,Iași,25-34,Male
CMP206,Timeless Trends Transformation,Influencer Marketing,2023-02-10,2024-07-01,16189.1,1212.1,275.4,4002.752,11431.548,Timișoara,35-44,Male
CMP207,Furniture Refresh Revolution,Influencer Marketing,2023-05-18,2024-10-28,23307,20170.5,19992,4069.97,13127.111,Cluj-Napoca,18-24,Female
CMP208,Comfort & Chic Challenge,Social Media,2023-03-02,2024-08-09,67682.1,19771,4304.4,3837.733,15145.181,Cluj-Napoca,25-34,Female
CMP209,Design Your Dream Space,Influencer Marketing,2022-12-04,2024-05-16,71947.4,14903.9,3060,4720.509,13568.839,Brașov,18-24,Male
CMP210,Furniture Refresh Revolution,Social Media,2023-05-08,2024-09-22,50478.1,34668.1,25636,6822.015,26728.692,Iași,25-34,Male
CMP211,Style Your Home Story,Paid Ads,2022-09-24,2024-02-27,4736.2,3862.4,885.7,963.475,1795.778,Timișoara,55+,Female
CMP212,Sustainable Living Showcase,Influencer Marketing,2022-09-25,2024-03-03,25262,25250.1,4153.1,2617.014,10009.141,Bucharest,18-24,Male
CMP213,Timeless Trends Transformation,Influencer Marketing,2023-05-30,2024-10-31,48859.7,19332.4,7089,7558.727,20131.162,Cluj-Napoca,18-24,Male
CMP214,Sustainable Living Showcase,Influencer Marketing,2022-12-04,2024-04-26,53502.4,1572.5,605.2,2259.912,5287.527,Timișoara,25-34,Male
CMP215,Style Your Home Story,Email,2022-12-16,2024-05-08,66566.9,11493.7,1193.4,3950.409,8474.568,Bucharest,55+,Male
CMP216,Comfort & Chic Challenge,Paid Ads,2023-03-24,2024-08-29,52999.2,5480.8,748,8218.905,16795.881,Iași,35-44,Male
CMP217,Comfort & Chic Challenge,Social Media,2023-04-09,2024-09-17,52887,23599.4,23138.7,5579.961,19732.682,Bucharest,35-44,Female
CMP218,Timeless Trends Transformation,Social Media,2022-08-23,2024-01-21,30970.6,30746.2,23315.5,8444.988,31353.202,Bucharest,35-44,Male
CMP219,Sustainable Living Showcase,Influencer Marketing,2022-09-14,2024-01-31,61111.6,37211.3,467.5,5215.226,19296.955,Cluj-Napoca,45-54,Female
CMP220,Comfort & Chic Challenge,Social Media,2023-05-25,2024-11-03,9644.1,960.5,20.4,1642.149,4382.056,Cluj-Napoca,35-44,Male
CMP221,Sustainable Living Showcase,Influencer Marketing,2023-05-05,2024-09-20,20445.9,9285.4,6278.1,7589.429,26218.148,Cluj-Napoca,18-24,Male
CMP222,Furniture Refresh Revolution,Influencer Marketing,2022-11-26,2024-05-02,58517.4,8127.7,4163.3,1955.034,5213.747,Brașov,45-54,Male
CMP223,Sustainable Living Showcase,Paid Ads,2023-04-27,2024-09-21,29809.5,7097.5,3291.2,1575.832,4150.516,Iași,35-44,Male
CMP224,Design Your Dream Space,Social Media,2023-01-04,2024-05-25,16612.4,3971.2,1395.7,2911.437,11517.177,Brașov,18-24,Male
CMP225,Comfort & Chic Challenge,Influencer Marketing,2023-04-13,2024-09-02,12078.5,4681.8,3581.9,3354.083,10880.51,Cluj-Napoca,35-44,Male
CMP226,Timeless Trends Transformation,Paid Ads,2023-02-24,2024-07-29,4907.9,4739.6,2587.4,8019.019,14835.951,Cluj-Napoca,55+,Male
CMP227,Furniture Refresh Revolution,Email,2023-03-02,2024-08-12,56390.7,28611,2760.8,8162.414,11304.218,Iași,18-24,Male
CMP228,Comfort & Chic Challenge,Paid Ads,2023-03-09,2024-08-09,71542.8,13164.8,7456.2,4781.012,15898.23,Cluj-Napoca,35-44,Male
CMP229,Comfort & Chic Challenge,Social Media,2022-09-02,2024-02-11,72936.8,1662.6,1006.4,1212.083,3194.64,Bucharest,25-34,Male
CMP230,Timeless Trends Transformation,Paid Ads,2023-04-14,2024-08-28,67320,12066.6,5856.5,7283.684,27508.737,Bucharest,55+,Male
CMP231,Timeless Trends Transformation,Influencer Marketing,2023-04-21,2024-09-12,33185.7,4488,3466.3,6440.093,22944.798,Cluj-Napoca,35-44,Male
CMP232,Style Your Home Story,Email,2022-11-12,2024-04-17,51766.7,35956.7,1388.9,2808.281,8553.261,Timișoara,18-24,Male
CMP233,Furniture Refresh Revolution,Email,2023-06-05,2024-10-22,25634.3,17338.3,9304.1,5980.719,10229.155,Bucharest,25-34,Female
CMP234,Comfort & Chic Challenge,Influencer Marketing,2023-02-15,2024-07-14,24801.3,8511.9,5530.1,8097.746,13571.661,Bucharest,55+,Male
CMP235,Timeless Trends Transformation,Email,2022-10-06,2024-03-06,30841.4,1089.7,326.4,4903.14,15056.509,Cluj-Napoca,18-24,Male
CMP236,Comfort & Chic Challenge,Email,2022-09-12,2024-02-13,57786.4,29311.4,12852,2599.47,9536.609,Timișoara,45-54,Female
CMP237,Comfort & Chic Challenge,Paid Ads,2022-10-11,2024-03-11,43151.1,5419.6,1834.3,4070.293,15304.896,Cluj-Napoca,18-24,Male
CMP238,Furniture Refresh Revolution,Paid Ads,2023-01-06,2024-05-26,37595.5,9248,1827.5,2817.954,5685.412,Cluj-Napoca,18-24,Male
CMP239,Comfort & Chic Challenge,Influencer Marketing,2022-12-29,2024-05-31,17732.7,9786.9,6885,7886.504,23605.299,Iași,35-44,Female
CMP240,Furniture Refresh Revolution,Influencer Marketing,2023-04-27,2024-09-18,57358,57346.1,31183.1,7530.881,9891.348,Brașov,35-44,Male
CMP241,Sustainable Living Showcase,Social Media,2023-03-17,2024-08-27,52643.9,45418.9,42102.2,1689.97,3023.144,Bucharest,25-34,Female
CMP242,Comfort & Chic Challenge,Email,2023-03-26,2024-08-12,75682.3,27830.7,22293.8,2114.205,8366.125,Timișoara,45-54,Male
CMP243,Design Your Dream Space,Email,2022-12-08,2024-05-18,45714.7,41517.4,799,6108.559,10688.988,Bucharest,55+,Male
CMP244,Comfort & Chic Challenge,Social Media,2023-06-09,2024-11-14,49101.1,45505.6,37537.7,8347.68,23622.503,Cluj-Napoca,55+,Female
CMP245,Design Your Dream Space,Paid Ads,2023-03-11,2024-08-20,27147.3,23480.4,1213.8,4160.495,10382.019,Bucharest,25-34,Female
CMP246,Comfort & Chic Challenge,Social Media,2023-06-13,2024-10-28,40171,39467.2,37036.2,4229.481,11316.152,Bucharest,45-54,Female
CMP247,Sustainable Living Showcase,Email,2023-03-22,2024-08-23,2082.5,911.2,428.4,594.405,1690.922,Timișoara,25-34,Male
CMP248,Style Your Home Story,Influencer Marketing,2022-11-27,2024-05-08,54065.1,30355.2,8255.2,270.249,361.675,Brașov,35-44,Male
CMP249,Timeless Trends Transformation,Influencer Marketing,2022-08-25,2024-02-03,8460.9,5914.3,3508.8,563.975,1563.252,Timișoara,45-54,Male
CMP250,Timeless Trends Transformation,Influencer Marketing,2022-11-09,2024-03-25,38736.2,34215.9,4465.9,7094.236,17858.551,Bucharest,35-44,Female
CMP251,Style Your Home Story,Influencer Marketing,2023-04-18,2024-09-22,74954.7,10368.3,1375.3,723.282,2379.048,Iași,35-44,Male
CMP252,Design Your Dream Space,Paid Ads,2023-02-01,2024-06-17,51292.4,33988.1,11794.6,1313.505,4601.203,Brașov,35-44,Female
CMP253,Furniture Refresh Revolution,Email,2023-03-16,2024-08-19,56710.3,8243.3,554.2,1967.359,3015.732,Timișoara,45-54,Male
CMP254,Comfort & Chic Challenge,Influencer Marketing,2023-06-06,2024-11-01,41250.5,39489.3,32243.9,4191.027,12517.44,Iași,35-44,Male
CMP255,Timeless Trends Transformation,Social Media,2023-06-11,2024-11-01,72766.8,46593.6,16853.8,5859.849,17457.895,Brașov,35-44,Male
CMP256,Comfort & Chic Challenge,Email,2023-02-02,2024-06-18,37979.7,23152.3,17963.9,4493.304,15016.423,Brașov,25-34,Female
CMP257,Design Your Dream Space,Email,2022-09-05,2024-02-15,50296.2,31985.5,19332.4,3687.946,10057.659,Brașov,25-34,Male
CMP258,Comfort & Chic Challenge,Email,2022-11-22,2024-04-28,14667.6,4542.4,1769.7,7102.277,13011.171,Iași,35-44,Male
CMP259,Comfort & Chic Challenge,Social Media,2022-09-12,2024-02-18,80540.9,76780.5,27601.2,3167.525,12214.925,Brașov,18-24,Male
CMP260,Timeless Trends Transformation,Paid Ads,2022-09-18,2024-02-19,61973.5,47275.3,8166.8,2155.838,6731.388,Iași,45-54,Male
CMP261,Sustainable Living Showcase,Influencer Marketing,2022-12-10,2024-05-01,67551.2,7639.8,5953.4,5182.79,7191.595,Bucharest,45-54,Male
CMP262,Comfort & Chic Challenge,Email,2022-09-13,2024-02-13,64919.6,3515.6,494.7,3069.163,10800.763,Timișoara,25-34,Male
CMP263,Furniture Refresh Revolution,Social Media,2023-02-21,2024-07-24,13737.7,9822.6,1072.7,5275.899,8194.697,Brașov,25-34,Male
CMP264,Comfort & Chic Challenge,Social Media,2023-05-21,2024-10-29,25868.9,780.3,559.3,309.162,657.084,Brașov,35-44,Female
CMP265,Style Your Home Story,Paid Ads,2022-10-24,2024-03-22,59367.4,14441.5,1210.4,3551.912,13911.117,Brașov,35-44,Female
CMP266,Design Your Dream Space,Social Media,2023-02-10,2024-07-06,47972.3,4091.9,1973.7,6486.384,8371.089,Cluj-Napoca,35-44,Male
CMP267,Timeless Trends Transformation,Email,2023-04-26,2024-10-07,71534.3,14400.7,972.4,7125.023,12977.001,Timișoara,55+,Female
CMP268,Timeless Trends Transformation,Paid Ads,2023-01-08,2024-06-06,81258.3,19801.6,3177.3,7878.922,19457.639,Brașov,25-34,Male
CMP269,Style Your Home Story,Social Media,2022-12-21,2024-05-06,79840.5,42195.7,20796.1,3842.204,4640.269,Bucharest,18-24,Female
CMP270,Comfort & Chic Challenge,Social Media,2022-09-22,2024-02-05,26965.4,9467.3,7218.2,2466.224,9819.608,Cluj-Napoca,18-24,Male
CMP271,Comfort & Chic Challenge,Social Media,2022-11-13,2024-04-26,55460.8,32514.2,23885,1518.746,3039.94,Timișoara,18-24,Male
CMP272,Style Your Home Story,Social Media,2023-03-21,2024-08-07,32776,10546.8,10128.6,8006.099,17057.596,Iași,55+,Female
CMP273,Sustainable Living Showcase,Social Media,2022-11-20,2024-04-25,35543.6,18004.7,10618.2,593.691,2202.758,Bucharest,25-34,Female
CMP274,Sustainable Living Showcase,Paid Ads,2022-11-03,2024-03-31,16529.1,2956.3,278.8,705.806,1095.174,Timișoara,35-44,Male
CMP275,Sustainable Living Showcase,Paid Ads,2023-06-05,2024-11-12,23567.1,6235.6,2985.2,3596.163,11172.196,Bucharest,45-54,Female
CMP276,Design Your Dream Space,Influencer Marketing,2023-01-19,2024-06-13,20785.9,2660.5,889.1,2962.743,4726.527,Timișoara,25-34,Female
CMP277,Timeless Trends Transformation,Email,2023-04-27,2024-09-09,69196.8,20097.4,16457.7,5302.232,12385.758,Bucharest,45-54,Female
CMP278,Timeless Trends Transformation,Social Media,2022-10-17,2024-03-17,81596.6,53978.4,27359.8,5649.933,12821.009,Brașov,45-54,Male
CMP279,Timeless Trends Transformation,Social Media,2022-10-30,2024-04-02,59806,53381.7,33320,6579.952,25709.848,Iași,18-24,Male
CMP280,Furniture Refresh Revolution,Paid Ads,2023-03-26,2024-08-28,79497.1,62102.7,23762.6,7014.421,24151.866,Brașov,45-54,Male
CMP281,Timeless Trends Transformation,Email,2022-12-16,2024-05-25,39613.4,4022.2,1390.6,1926.083,3696.004,Brașov,35-44,Male
CMP282,Sustainable Living Showcase,Influencer Marketing,2022-09-18,2024-02-25,10405.7,4858.6,2206.6,3296.096,8947.066,Bucharest,45-54,Male
CMP283,Timeless Trends Transformation,Email,2023-05-04,2024-10-12,2320.5,1426.3,445.4,7966.557,13633.422,Iași,25-34,Male
CMP284,Timeless Trends Transformation,Paid Ads,2022-09-27,2024-02-10,14905.6,2614.6,28.9,6643.345,9974.461,Brașov,55+,Male
CMP285,Sustainable Living Showcase,Social Media,2023-04-10,2024-09-01,62493.7,59109,10720.2,586.381,1397.74,Bucharest,55+,Male
CMP286,Design Your Dream Space,Paid Ads,2023-06-02,2024-11-08,61975.2,48813.8,26327.9,6292.023,16929.518,Brașov,45-54,Male
CMP287,Timeless Trends Transformation,Email,2023-05-11,2024-10-20,43470.7,3938.9,151.3,8027.689,18464.771,Timișoara,55+,Male
CMP288,Comfort & Chic Challenge,Social Media,2023-05-04,2024-10-01,73574.3,43033.8,41379.7,7369.041,16820.82,Iași,35-44,Male
CMP289,Furniture Refresh Revolution,Email,2023-02-23,2024-07-31,53641.8,31919.2,29200.9,1334.466,5055.681,Bucharest,25-34,Male
CMP290,Design Your Dream Space,Influencer Marketing,2023-02-17,2024-07-17,42054.6,39208.8,19323.9,5870.967,18981.86,Cluj-Napoca,45-54,Male
CMP291,Style Your Home Story,Email,2023-03-28,2024-08-17,62750.4,43871.9,13018.6,4322.233,15234.261,Iași,55+,Male
CMP292,Timeless Trends Transformation,Email,2023-04-04,2024-09-06,38729.4,28277.8,7327,782.323,1259.241,Brașov,45-54,Male
CMP293,Timeless Trends Transformation,Paid Ads,2023-05-24,2024-10-20,36635,35089.7,30006.7,4883.573,9968.256,Timișoara,25-34,Female
CMP294,Design Your Dream Space,Email,2022-12-21,2024-05-06,43142.6,2186.2,1499.4,5235.626,19571.046,Cluj-Napoca,25-34,Male
CMP295,Comfort & Chic Challenge,Influencer Marketing,2022-12-25,2024-05-21,27077.6,1868.3,433.5,2951.71,11728.708,Iași,18-24,Female
CMP296,Timeless Trends Transformation,Social Media,2023-05-12,2024-10-17,8275.6,5734.1,5287,3729.239,8330.017,Brașov,45-54,Male
CMP297,Design Your Dream Space,Social Media,2023-02-27,2024-08-04,55975.9,51333.2,16819.8,2296.513,6042.701,Brașov,45-54,Male
CMP298,Furniture Refresh Revolution,Influencer Marketing,2022-08-22,2024-01-14,17593.3,5127.2,3440.8,3151.137,4979.13,Timișoara,25-34,Male
CMP299,Design Your Dream Space,Influencer Marketing,2022-09-26,2024-03-08,19604.4,14329.3,4964,8262.034,18832.413,Brașov,35-44,Male
CMP300,Design Your Dream Space,Influencer Marketing,2022-11-01,2024-04-03,53473.5,9089.9,3944,4379.812,10700.939,Cluj-Napoca,45-54,Female
CMP301,Design Your Dream Space,Social Media,2023-05-20,2024-10-30,39542,29974.4,11951,4979.453,16445.613,Brașov,25-34,Female
CMP302,Furniture Refresh Revolution,Social Media,2023-05-01,2024-09-25,2577.2,1227.4,1203.6,4416.005,17291.074,Timișoara,55+,Male
CMP303,Timeless Trends Transformation,Social Media,2022-12-05,2024-05-07,75689.1,53585.7,13591.5,2018.665,6763.416,Bucharest,55+,Male
CMP304,Sustainable Living Showcase,Paid Ads,2023-01-23,2024-06-23,7075.4,3061.7,1373.6,5789.197,13158.187,Bucharest,25-34,Female
CMP305,Sustainable Living Showcase,Email,2023-06-01,2024-10-17,41580.3,1411,967.3,7872.088,25514.62,Brașov,18-24,Male
CMP306,Sustainable Living Showcase,Influencer Marketing,2023-04-19,2024-09-04,39069.4,28665.4,8255.2,6893.211,19507.109,Iași,35-44,Female
CMP307,Design Your Dream Space,Paid Ads,2022-08-30,2024-01-16,39946.6,29148.2,11220,5670.877,7189.062,Iași,18-24,Male
CMP308,Style Your Home Story,Paid Ads,2023-02-06,2024-07-04,30649.3,751.4,486.2,2314.38,3338.715,Brașov,18-24,Male
CMP309,Sustainable Living Showcase,Influencer Marketing,2022-09-18,2024-03-01,14667.6,13329.7,11401.9,3420.162,9913.363,Brașov,55+,Male
CMP310,Sustainable Living Showcase,Email,2022-12-22,2024-05-20,5077.9,1615,923.1,3702.413,11939.049,Timișoara,45-54,Male
CMP311,Design Your Dream Space,Paid Ads,2022-08-30,2024-01-22,47921.3,10346.2,6143.8,1011.738,1750.728,Bucharest,35-44,Female
CMP312,Sustainable Living Showcase,Email,2023-02-19,2024-07-05,28043.2,4102.1,2456.5,8294.096,23804.25,Cluj-Napoca,18-24,Male
CMP313,Design Your Dream Space,Social Media,2023-05-08,2024-10-12,76486.4,52388.9,52184.9,6199.951,9657.904,Cluj-Napoca,25-34,Male
CMP314,Furniture Refresh Revolution,Paid Ads,2023-01-20,2024-06-24,79602.5,24386.5,12542.6,2686.918,7173.252,Cluj-Napoca,25-34,Female
CMP315,Furniture Refresh Revolution,Email,2022-09-08,2024-02-15,3857.3,836.4,141.1,2406.486,7291.725,Cluj-Napoca,55+,Male
CMP316,Timeless Trends Transformation,Social Media,2022-09-12,2024-02-08,51673.2,46051.3,24461.3,4253.519,5222.655,Iași,55+,Female
CMP317,Style Your Home Story,Paid Ads,2022-12-22,2024-05-25,25107.3,14348,12557.9,7056.581,12803.397,Brașov,25-34,Male
CMP318,Style Your Home Story,Influencer Marketing,2022-11-06,2024-03-22,73727.3,42615.6,30957,5480.171,15305.491,Cluj-Napoca,35-44,Female
CMP319,Comfort & Chic Challenge,Social Media,2022-10-17,2024-03-09,49944.3,39701.8,35939.7,6633.451,18618.978,Bucharest,55+,Male
CMP320,Timeless Trends Transformation,Social Media,2023-06-03,2024-10-19,19679.2,12965.9,12059.8,7753.207,21686.645,Iași,25-34,Female
CMP321,Comfort & Chic Challenge,Influencer Marketing,2022-10-20,2024-03-10,81260,20638,6665.7,3670.113,6732.102,Bucharest,18-24,Female
CMP322,Furniture Refresh Revolution,Paid Ads,2022-09-05,2024-02-10,14886.9,6215.2,2721.7,6307.051,24181.225,Brașov,18-24,Male
CMP323,Furniture Refresh Revolution,Paid Ads,2023-03-19,2024-08-09,12537.5,251.6,238,4943.498,19485.4,Iași,18-24,Female
CMP324,Furniture Refresh Revolution,Social Media,2022-11-18,2024-04-02,72083.4,48997.4,1382.1,2285.497,7660.863,Iași,45-54,Male
CMP325,Timeless Trends Transformation,Influencer Marketing,2022-12-22,2024-05-09,5637.2,1708.5,1088,3427.455,13214.882,Iași,55+,Female
CMP326,Timeless Trends Transformation,Social Media,2023-02-08,2024-07-09,27755.9,25195.7,4163.3,3857.232,11576.983,Brașov,25-34,Female
CMP327,Style Your Home Story,Email,2023-06-01,2024-11-09,10776.3,2150.5,151.3,4667.588,14189.56,Iași,55+,Female
CMP328,Style Your Home Story,Paid Ads,2022-11-20,2024-04-11,32680.8,25321.5,10905.5,6510.439,17717.927,Iași,35-44,Female
CMP329,Sustainable Living Showcase,Paid Ads,2023-02-04,2024-07-18,37022.6,10621.6,4226.2,584.188,2145.706,Iași,25-34,Male
CMP330,Style Your Home Story,Influencer Marketing,2022-08-25,2024-01-28,41383.1,17690.2,5280.2,5126.945,8153.285,Timișoara,18-24,Male
CMP331,Design Your Dream Space,Paid Ads,2023-02-11,2024-07-07,41886.3,23660.6,17195.5,3311.872,8924.337,Timișoara,25-34,Female
CMP332,Furniture Refresh Revolution,Social Media,2022-09-18,2024-02-27,83835.5,56278.5,17513.4,4069.834,7671.437,Cluj-Napoca,45-54,Male
CMP333,Timeless Trends Transformation,Influencer Marketing,2022-10-27,2024-03-11,77715.5,21879,13883.9,4167.482,12540.662,Cluj-Napoca,55+,Male
CMP334,Sustainable Living Showcase,Paid Ads,2023-01-05,2024-05-26,35193.4,18462,9149.4,3327.24,5723.271,Iași,45-54,Male
CMP335,Design Your Dream Space,Paid Ads,2023-01-10,2024-05-29,10664.1,10395.5,6060.5,2516.068,9352.873,Bucharest,25-34,Female
CMP336,Comfort & Chic Challenge,Influencer Marketing,2023-03-07,2024-07-22,26596.5,1150.9,56.1,1182.197,2582.878,Bucharest,25-34,Male
CMP337,Style Your Home Story,Social Media,2023-01-28,2024-06-23,54029.4,14060.7,4022.2,1706.545,2280.278,Bucharest,18-24,Female
CMP338,Design Your Dream Space,Social Media,2023-06-10,2024-11-19,84636.2,49748.8,13142.7,3838.09,13204.155,Brașov,35-44,Male
CMP339,Style Your Home Story,Email,2022-11-24,2024-04-14,3969.5,1377,1322.6,1855.992,6881.447,Brașov,55+,Male
CMP340,Sustainable Living Showcase,Email,2022-08-20,2024-01-17,42160,15624.7,9329.6,6557.342,10681.304,Timișoara,35-44,Female
CMP341,Style Your Home Story,Email,2023-05-09,2024-10-05,27089.5,20102.5,13498,1444.966,4203.488,Iași,45-54,Female
CMP342,Style Your Home Story,Email,2022-08-23,2024-01-29,37954.2,28514.1,5458.7,8156.09,31657.587,Cluj-Napoca,25-34,Male
CMP343,Comfort & Chic Challenge,Email,2023-01-27,2024-06-22,77642.4,13622.1,9741,7929.633,22703.806,Iași,45-54,Female
CMP344,Sustainable Living Showcase,Social Media,2023-04-14,2024-09-10,55627.4,40757.5,10540,6819.074,22316.699,Iași,55+,Female
CMP345,Furniture Refresh Revolution,Social Media,2022-10-09,2024-03-09,28315.2,27591,12503.5,2097.46,7222.229,Iași,55+,Male
CMP346,Design Your Dream Space,Influencer Marketing,2022-11-15,2024-04-26,17720.8,11094.2,8671.7,6066.093,14932.97,Timișoara,55+,Male
CMP347,Style Your Home Story,Email,2022-08-25,2024-01-18,5292.1,2050.2,227.8,1177.862,3282.496,Bucharest,25-34,Male
CMP348,Sustainable Living Showcase,Influencer Marketing,2023-05-24,2024-10-24,2339.2,567.8,44.2,7408.464,21846.343,Bucharest,25-34,Male
CMP349,Comfort & Chic Challenge,Email,2023-02-05,2024-07-05,14040.3,10055.5,8171.9,5845.79,10876.056,Bucharest,25-34,Male
CMP350,Sustainable Living Showcase,Influencer Marketing,2023-06-03,2024-10-17,15583.9,11566.8,5004.8,3578.857,6213.007,Brașov,35-44,Female
CMP351,Sustainable Living Showcase,Email,2022-09-23,2024-02-28,20578.5,8953.9,6774.5,3669.773,5245.027,Bucharest,45-54,Male
